zipcode,state_name,num_pumas
17870,Pennsylvania,1
17872,Pennsylvania,1
17876,Pennsylvania,1
17877,Pennsylvania,1
17878,Pennsylvania,1
17880,Pennsylvania,1
17881,Pennsylvania,1
17882,Pennsylvania,1
17883,Pennsylvania,1
17884,Pennsylvania,1
17885,Pennsylvania,1
17886,Pennsylvania,1
17887,Pennsylvania,1
17888,Pennsylvania,1
17889,Pennsylvania,1
17901,Pennsylvania,1
17920,Pennsylvania,1
17921,Pennsylvania,1
17922,Pennsylvania,1
17923,Pennsylvania,1
17925,Pennsylvania,1
17929,Pennsylvania,1
17930,Pennsylvania,1
17931,Pennsylvania,1
17932,Pennsylvania,1
17933,Pennsylvania,1
17934,Pennsylvania,1
17935,Pennsylvania,1
17936,Pennsylvania,1
17938,Pennsylvania,1
17941,Pennsylvania,1
17943,Pennsylvania,1
17944,Pennsylvania,1
17945,Pennsylvania,1
17946,Pennsylvania,1
17948,Pennsylvania,1
17949,Pennsylvania,1
17951,Pennsylvania,1
17952,Pennsylvania,1
17953,Pennsylvania,1
17954,Pennsylvania,1
17957,Pennsylvania,1
17959,Pennsylvania,1
17960,Pennsylvania,1
17961,Pennsylvania,1
17963,Pennsylvania,1
17964,Pennsylvania,1
17965,Pennsylvania,1
17966,Pennsylvania,1
17967,Pennsylvania,1
17968,Pennsylvania,1
17970,Pennsylvania,1
17972,Pennsylvania,1
17974,Pennsylvania,1
17976,Pennsylvania,1
17978,Pennsylvania,1
17979,Pennsylvania,1
17980,Pennsylvania,1
17981,Pennsylvania,1
17982,Pennsylvania,1
17983,Pennsylvania,1
17985,Pennsylvania,1
18001,Pennsylvania,1
18002,Pennsylvania,1
18003,Pennsylvania,1
1801,Massachusetts,1
18011,Pennsylvania,1
18012,Pennsylvania,1
18013,Pennsylvania,1
18014,Pennsylvania,1
18015,Pennsylvania,1
18017,Pennsylvania,1
18018,Pennsylvania,1
18020,Pennsylvania,1
1803,Massachusetts,1
18030,Pennsylvania,1
18031,Pennsylvania,1
18032,Pennsylvania,1
18034,Pennsylvania,1
18035,Pennsylvania,1
18036,Pennsylvania,1
18037,Pennsylvania,1
18038,Pennsylvania,1
18039,Pennsylvania,1
18040,Pennsylvania,1
18041,Pennsylvania,1
18042,Pennsylvania,1
18043,Pennsylvania,1
18044,Pennsylvania,1
18045,Pennsylvania,1
18046,Pennsylvania,1
18049,Pennsylvania,1
1805,Massachusetts,1
18051,Pennsylvania,1
18052,Pennsylvania,1
18053,Pennsylvania,1
18054,Pennsylvania,1
18055,Pennsylvania,1
18056,Pennsylvania,1
18058,Pennsylvania,1
18059,Pennsylvania,1
18060,Pennsylvania,1
18062,Pennsylvania,1
18063,Pennsylvania,1
18064,Pennsylvania,1
18065,Pennsylvania,1
18066,Pennsylvania,1
18067,Pennsylvania,1
18068,Pennsylvania,1
18069,Pennsylvania,1
18070,Pennsylvania,1
18071,Pennsylvania,1
18072,Pennsylvania,1
18073,Pennsylvania,1
18074,Pennsylvania,1
18076,Pennsylvania,1
18077,Pennsylvania,1
18078,Pennsylvania,1
18079,Pennsylvania,1
18080,Pennsylvania,1
18081,Pennsylvania,1
18083,Pennsylvania,1
18084,Pennsylvania,1
18085,Pennsylvania,1
18086,Pennsylvania,1
18087,Pennsylvania,1
18088,Pennsylvania,1
18091,Pennsylvania,1
18092,Pennsylvania,1
18098,Pennsylvania,1
18099,Pennsylvania,1
1810,Massachusetts,1
18101,Pennsylvania,1
18102,Pennsylvania,1
18103,Pennsylvania,1
18104,Pennsylvania,1
18105,Pennsylvania,1
18106,Pennsylvania,1
18109,Pennsylvania,1
1812,Massachusetts,1
1813,Massachusetts,1
1815,Massachusetts,1
18201,Pennsylvania,1
18202,Pennsylvania,1
1821,Massachusetts,1
18210,Pennsylvania,1
18211,Pennsylvania,1
18212,Pennsylvania,1
18214,Pennsylvania,1
18216,Pennsylvania,1
18218,Pennsylvania,1
18219,Pennsylvania,1
1822,Massachusetts,1
18220,Pennsylvania,1
18221,Pennsylvania,1
18222,Pennsylvania,1
18223,Pennsylvania,1
18224,Pennsylvania,1
18225,Pennsylvania,1
18229,Pennsylvania,1
18230,Pennsylvania,1
18231,Pennsylvania,1
18232,Pennsylvania,1
18234,Pennsylvania,1
18235,Pennsylvania,1
18237,Pennsylvania,1
18239,Pennsylvania,1
1824,Massachusetts,1
18240,Pennsylvania,1
18241,Pennsylvania,1
18242,Pennsylvania,1
18244,Pennsylvania,1
18245,Pennsylvania,1
18246,Pennsylvania,1
18247,Pennsylvania,1
18248,Pennsylvania,1
18249,Pennsylvania,1
18250,Pennsylvania,1
18251,Pennsylvania,1
18252,Pennsylvania,1
18254,Pennsylvania,1
18255,Pennsylvania,1
18256,Pennsylvania,1
1826,Massachusetts,1
1827,Massachusetts,1
1830,Massachusetts,1
18301,Pennsylvania,1
18302,Pennsylvania,1
1831,Massachusetts,1
1832,Massachusetts,1
18320,Pennsylvania,1
18321,Pennsylvania,1
18322,Pennsylvania,1
18323,Pennsylvania,1
18324,Pennsylvania,1
18325,Pennsylvania,1
18326,Pennsylvania,1
18327,Pennsylvania,1
18328,Pennsylvania,1
1833,Massachusetts,1
18330,Pennsylvania,1
18331,Pennsylvania,1
18332,Pennsylvania,1
18333,Pennsylvania,1
18334,Pennsylvania,1
18335,Pennsylvania,1
18336,Pennsylvania,1
18337,Pennsylvania,1
1834,Massachusetts,1
18340,Pennsylvania,1
18341,Pennsylvania,1
18342,Pennsylvania,1
18343,Pennsylvania,1
18344,Pennsylvania,1
18346,Pennsylvania,1
18347,Pennsylvania,1
18348,Pennsylvania,1
18349,Pennsylvania,1
1835,Massachusetts,1
18350,Pennsylvania,1
18351,Pennsylvania,1
18352,Pennsylvania,1
18353,Pennsylvania,1
18354,Pennsylvania,1
18355,Pennsylvania,1
18356,Pennsylvania,1
18357,Pennsylvania,1
18360,Pennsylvania,1
18370,Pennsylvania,1
18371,Pennsylvania,1
18372,Pennsylvania,1
1840,Massachusetts,1
18403,Pennsylvania,1
18405,Pennsylvania,1
18407,Pennsylvania,1
1841,Massachusetts,1
18410,Pennsylvania,1
18411,Pennsylvania,1
18413,Pennsylvania,1
18414,Pennsylvania,1
18415,Pennsylvania,1
18416,Pennsylvania,1
18417,Pennsylvania,1
18419,Pennsylvania,1
1842,Massachusetts,1
18420,Pennsylvania,1
18421,Pennsylvania,1
18424,Pennsylvania,1
18425,Pennsylvania,1
18426,Pennsylvania,1
18427,Pennsylvania,1
18428,Pennsylvania,1
1843,Massachusetts,1
18430,Pennsylvania,1
18431,Pennsylvania,1
18433,Pennsylvania,1
18434,Pennsylvania,1
18435,Pennsylvania,1
18436,Pennsylvania,1
18437,Pennsylvania,1
18438,Pennsylvania,1
18439,Pennsylvania,1
1844,Massachusetts,1
18440,Pennsylvania,1
18441,Pennsylvania,1
18443,Pennsylvania,1
18444,Pennsylvania,1
18445,Pennsylvania,1
18446,Pennsylvania,1
18447,Pennsylvania,1
18448,Pennsylvania,1
18449,Pennsylvania,1
1845,Massachusetts,1
18451,Pennsylvania,1
18452,Pennsylvania,1
18453,Pennsylvania,1
18454,Pennsylvania,1
18455,Pennsylvania,1
18456,Pennsylvania,1
18457,Pennsylvania,1
18458,Pennsylvania,1
18459,Pennsylvania,1
18460,Pennsylvania,1
18461,Pennsylvania,1
18462,Pennsylvania,1
18463,Pennsylvania,1
18464,Pennsylvania,1
18465,Pennsylvania,1
18466,Pennsylvania,1
18469,Pennsylvania,1
18470,Pennsylvania,1
18471,Pennsylvania,1
18472,Pennsylvania,1
18473,Pennsylvania,1
1850,Massachusetts,1
18501,Pennsylvania,1
18502,Pennsylvania,1
18503,Pennsylvania,1
18504,Pennsylvania,1
18505,Pennsylvania,1
18507,Pennsylvania,1
18508,Pennsylvania,1
18509,Pennsylvania,1
1851,Massachusetts,1
18510,Pennsylvania,1
18512,Pennsylvania,1
18515,Pennsylvania,1
18517,Pennsylvania,1
18518,Pennsylvania,1
18519,Pennsylvania,1
1852,Massachusetts,1
1853,Massachusetts,1
1854,Massachusetts,1
18540,Pennsylvania,1
18577,Pennsylvania,1
1860,Massachusetts,1
18601,Pennsylvania,1
18602,Pennsylvania,1
18603,Pennsylvania,1
18610,Pennsylvania,1
18611,Pennsylvania,1
18612,Pennsylvania,1
18614,Pennsylvania,1
18615,Pennsylvania,1
18616,Pennsylvania,1
18617,Pennsylvania,1
18618,Pennsylvania,1
18619,Pennsylvania,1
1862,Massachusetts,1
18621,Pennsylvania,1
18622,Pennsylvania,1
18623,Pennsylvania,1
18624,Pennsylvania,1
18625,Pennsylvania,1
18626,Pennsylvania,1
18627,Pennsylvania,1
18628,Pennsylvania,1
18629,Pennsylvania,1
1863,Massachusetts,1
18630,Pennsylvania,1
18631,Pennsylvania,1
18632,Pennsylvania,1
18634,Pennsylvania,1
18635,Pennsylvania,1
18636,Pennsylvania,1
1864,Massachusetts,1
18640,Pennsylvania,1
18641,Pennsylvania,1
18642,Pennsylvania,1
18643,Pennsylvania,1
18644,Pennsylvania,1
1865,Massachusetts,1
18651,Pennsylvania,1
18653,Pennsylvania,1
18654,Pennsylvania,1
18655,Pennsylvania,1
18656,Pennsylvania,1
18657,Pennsylvania,1
1866,Massachusetts,1
18660,Pennsylvania,1
18661,Pennsylvania,1
1867,Massachusetts,1
18690,Pennsylvania,1
18701,Pennsylvania,1
18702,Pennsylvania,1
18703,Pennsylvania,1
18704,Pennsylvania,1
18705,Pennsylvania,1
18706,Pennsylvania,1
18707,Pennsylvania,1
18708,Pennsylvania,1
18709,Pennsylvania,1
18710,Pennsylvania,1
18711,Pennsylvania,1
1876,Massachusetts,1
18762,Pennsylvania,1
18764,Pennsylvania,1
18765,Pennsylvania,1
18766,Pennsylvania,1
18767,Pennsylvania,1
18769,Pennsylvania,1
18773,Pennsylvania,1
1879,Massachusetts,1
1880,Massachusetts,1
18801,Pennsylvania,1
18810,Pennsylvania,1
18812,Pennsylvania,1
18813,Pennsylvania,1
18814,Pennsylvania,1
18815,Pennsylvania,1
18816,Pennsylvania,1
18817,Pennsylvania,1
18818,Pennsylvania,1
18820,Pennsylvania,1
18821,Pennsylvania,1
18822,Pennsylvania,1
18823,Pennsylvania,1
18824,Pennsylvania,1
18825,Pennsylvania,1
18826,Pennsylvania,1
18827,Pennsylvania,1
18828,Pennsylvania,1
18829,Pennsylvania,1
18830,Pennsylvania,1
18831,Pennsylvania,1
18832,Pennsylvania,1
18833,Pennsylvania,1
18834,Pennsylvania,1
18837,Pennsylvania,1
18840,Pennsylvania,1
18842,Pennsylvania,1
18843,Pennsylvania,1
18844,Pennsylvania,1
18845,Pennsylvania,1
18846,Pennsylvania,1
18847,Pennsylvania,1
18848,Pennsylvania,1
1885,Massachusetts,1
18850,Pennsylvania,1
18851,Pennsylvania,1
18853,Pennsylvania,1
18854,Pennsylvania,1
1886,Massachusetts,1
1887,Massachusetts,1
1888,Massachusetts,1
1889,Massachusetts,1
1890,Massachusetts,1
18901,Pennsylvania,1
18902,Pennsylvania,1
18910,Pennsylvania,1
18911,Pennsylvania,1
18912,Pennsylvania,1
18913,Pennsylvania,1
18914,Pennsylvania,1
18915,Pennsylvania,1
18916,Pennsylvania,1
18917,Pennsylvania,1
18918,Pennsylvania,1
18920,Pennsylvania,1
18921,Pennsylvania,1
18922,Pennsylvania,1
18923,Pennsylvania,1
18925,Pennsylvania,1
18927,Pennsylvania,1
18928,Pennsylvania,1
18929,Pennsylvania,1
18930,Pennsylvania,1
18931,Pennsylvania,1
18932,Pennsylvania,1
18933,Pennsylvania,1
18934,Pennsylvania,1
18935,Pennsylvania,1
18936,Pennsylvania,1
18938,Pennsylvania,1
18940,Pennsylvania,1
18942,Pennsylvania,1
18943,Pennsylvania,1
18944,Pennsylvania,1
18946,Pennsylvania,1
18947,Pennsylvania,1
18949,Pennsylvania,1
18950,Pennsylvania,1
18951,Pennsylvania,1
18953,Pennsylvania,1
18954,Pennsylvania,1
18955,Pennsylvania,1
18956,Pennsylvania,1
18957,Pennsylvania,1
18958,Pennsylvania,1
18960,Pennsylvania,1
18962,Pennsylvania,1
18963,Pennsylvania,1
18964,Pennsylvania,1
18966,Pennsylvania,1
18968,Pennsylvania,1
18969,Pennsylvania,1
18970,Pennsylvania,1
18971,Pennsylvania,1
18972,Pennsylvania,1
18974,Pennsylvania,1
18976,Pennsylvania,1
18977,Pennsylvania,1
18979,Pennsylvania,1
18980,Pennsylvania,1
18981,Pennsylvania,1
1899,Massachusetts,1
18991,Pennsylvania,1
19001,Pennsylvania,1
19002,Pennsylvania,1
19003,Pennsylvania,1
19004,Pennsylvania,1
19006,Pennsylvania,1
19007,Pennsylvania,1
19008,Pennsylvania,1
19009,Pennsylvania,1
1901,Massachusetts,1
19010,Pennsylvania,1
19012,Pennsylvania,1
19013,Pennsylvania,1
19014,Pennsylvania,1
19015,Pennsylvania,1
19016,Pennsylvania,1
19017,Pennsylvania,1
19018,Pennsylvania,1
19019,Pennsylvania,1
1902,Massachusetts,1
19020,Pennsylvania,1
19021,Pennsylvania,1
19022,Pennsylvania,1
19023,Pennsylvania,1
19025,Pennsylvania,1
19026,Pennsylvania,1
19027,Pennsylvania,1
19028,Pennsylvania,1
19029,Pennsylvania,1
1903,Massachusetts,1
19030,Pennsylvania,1
19031,Pennsylvania,1
19032,Pennsylvania,1
19033,Pennsylvania,1
19034,Pennsylvania,1
19035,Pennsylvania,1
19036,Pennsylvania,1
19037,Pennsylvania,1
19038,Pennsylvania,1
19039,Pennsylvania,1
1904,Massachusetts,1
19040,Pennsylvania,1
19041,Pennsylvania,1
19043,Pennsylvania,1
19044,Pennsylvania,1
19046,Pennsylvania,1
19047,Pennsylvania,1
19048,Pennsylvania,1
19049,Pennsylvania,1
1905,Massachusetts,1
19050,Pennsylvania,1
19052,Pennsylvania,1
19053,Pennsylvania,1
19054,Pennsylvania,1
19055,Pennsylvania,1
19056,Pennsylvania,1
19057,Pennsylvania,1
19058,Pennsylvania,1
1906,Massachusetts,1
19060,Pennsylvania,1
19061,Pennsylvania,1
19063,Pennsylvania,1
19064,Pennsylvania,1
19065,Pennsylvania,1
19066,Pennsylvania,1
19067,Pennsylvania,1
1907,Massachusetts,1
19070,Pennsylvania,1
19072,Pennsylvania,1
19073,Pennsylvania,1
19074,Pennsylvania,1
19075,Pennsylvania,1
19076,Pennsylvania,1
19078,Pennsylvania,1
19079,Pennsylvania,1
1908,Massachusetts,1
19080,Pennsylvania,1
19081,Pennsylvania,1
19082,Pennsylvania,1
19083,Pennsylvania,1
19085,Pennsylvania,1
19086,Pennsylvania,1
19087,Pennsylvania,1
19088,Pennsylvania,1
19089,Pennsylvania,1
19090,Pennsylvania,1
19091,Pennsylvania,1
19092,Pennsylvania,1
19093,Pennsylvania,1
19094,Pennsylvania,1
19095,Pennsylvania,1
19096,Pennsylvania,1
19098,Pennsylvania,1
19099,Pennsylvania,1
1910,Massachusetts,1
19101,Pennsylvania,1
19102,Pennsylvania,1
19103,Pennsylvania,1
19104,Pennsylvania,1
19105,Pennsylvania,1
19106,Pennsylvania,1
19107,Pennsylvania,1
19108,Pennsylvania,1
19110,Pennsylvania,1
19111,Pennsylvania,1
19112,Pennsylvania,1
19113,Pennsylvania,1
19114,Pennsylvania,1
19115,Pennsylvania,1
19116,Pennsylvania,1
19118,Pennsylvania,1
19119,Pennsylvania,1
19120,Pennsylvania,1
19121,Pennsylvania,1
19122,Pennsylvania,1
19123,Pennsylvania,1
19124,Pennsylvania,1
19125,Pennsylvania,1
19126,Pennsylvania,1
19127,Pennsylvania,1
19128,Pennsylvania,1
19129,Pennsylvania,1
1913,Massachusetts,1
19130,Pennsylvania,1
19131,Pennsylvania,1
19132,Pennsylvania,1
19133,Pennsylvania,1
19134,Pennsylvania,1
19135,Pennsylvania,1
19136,Pennsylvania,1
19137,Pennsylvania,1
19138,Pennsylvania,1
19139,Pennsylvania,1
19140,Pennsylvania,1
19141,Pennsylvania,1
19142,Pennsylvania,1
19143,Pennsylvania,1
19144,Pennsylvania,1
19145,Pennsylvania,1
19146,Pennsylvania,1
19147,Pennsylvania,1
19148,Pennsylvania,1
19149,Pennsylvania,1
1915,Massachusetts,1
19150,Pennsylvania,1
19151,Pennsylvania,1
19152,Pennsylvania,1
19153,Pennsylvania,1
19154,Pennsylvania,1
19155,Pennsylvania,1
19160,Pennsylvania,1
19161,Pennsylvania,1
19162,Pennsylvania,1
19170,Pennsylvania,1
19172,Pennsylvania,1
19173,Pennsylvania,1
19175,Pennsylvania,1
19176,Pennsylvania,1
19177,Pennsylvania,1
19178,Pennsylvania,1
19179,Pennsylvania,1
19181,Pennsylvania,1
19182,Pennsylvania,1
19183,Pennsylvania,1
19184,Pennsylvania,1
19185,Pennsylvania,1
19187,Pennsylvania,1
19188,Pennsylvania,1
19190,Pennsylvania,1
19191,Pennsylvania,1
19192,Pennsylvania,1
19193,Pennsylvania,1
19194,Pennsylvania,1
19195,Pennsylvania,1
19196,Pennsylvania,1
19197,Pennsylvania,1
1921,Massachusetts,1
1922,Massachusetts,1
1923,Massachusetts,1
19244,Pennsylvania,1
19255,Pennsylvania,1
1929,Massachusetts,1
1930,Massachusetts,1
19301,Pennsylvania,1
1931,Massachusetts,1
19310,Pennsylvania,1
19311,Pennsylvania,1
19312,Pennsylvania,1
19316,Pennsylvania,1
19317,Pennsylvania,1
19318,Pennsylvania,1
19319,Pennsylvania,1
19320,Pennsylvania,1
19330,Pennsylvania,1
19331,Pennsylvania,1
19333,Pennsylvania,1
19335,Pennsylvania,1
19339,Pennsylvania,1
19340,Pennsylvania,1
19341,Pennsylvania,1
19342,Pennsylvania,1
19343,Pennsylvania,1
19344,Pennsylvania,1
19345,Pennsylvania,1
19346,Pennsylvania,1
19347,Pennsylvania,1
19348,Pennsylvania,1
19350,Pennsylvania,1
19351,Pennsylvania,1
19352,Pennsylvania,1
19353,Pennsylvania,1
19354,Pennsylvania,1
19355,Pennsylvania,1
19357,Pennsylvania,1
19358,Pennsylvania,1
1936,Massachusetts,1
19360,Pennsylvania,1
19362,Pennsylvania,1
19363,Pennsylvania,1
19365,Pennsylvania,1
19366,Pennsylvania,1
19367,Pennsylvania,1
19369,Pennsylvania,1
1937,Massachusetts,1
19371,Pennsylvania,1
19372,Pennsylvania,1
19373,Pennsylvania,1
19374,Pennsylvania,1
19375,Pennsylvania,1
19376,Pennsylvania,1
1938,Massachusetts,1
19380,Pennsylvania,1
19381,Pennsylvania,1
19382,Pennsylvania,1
19383,Pennsylvania,1
19390,Pennsylvania,1
19395,Pennsylvania,1
19397,Pennsylvania,1
19398,Pennsylvania,1
19399,Pennsylvania,1
1940,Massachusetts,1
19401,Pennsylvania,1
19403,Pennsylvania,1
19404,Pennsylvania,1
19405,Pennsylvania,1
19406,Pennsylvania,1
19407,Pennsylvania,1
19408,Pennsylvania,1
19409,Pennsylvania,1
19415,Pennsylvania,1
19421,Pennsylvania,1
19422,Pennsylvania,1
19423,Pennsylvania,1
19424,Pennsylvania,1
19425,Pennsylvania,1
19426,Pennsylvania,1
19428,Pennsylvania,1
19429,Pennsylvania,1
19430,Pennsylvania,1
19432,Pennsylvania,1
19435,Pennsylvania,1
19436,Pennsylvania,1
19437,Pennsylvania,1
19438,Pennsylvania,1
1944,Massachusetts,1
19440,Pennsylvania,1
19441,Pennsylvania,1
19442,Pennsylvania,1
19443,Pennsylvania,1
19444,Pennsylvania,1
19446,Pennsylvania,1
1945,Massachusetts,1
19450,Pennsylvania,1
19451,Pennsylvania,1
19453,Pennsylvania,1
19454,Pennsylvania,1
19455,Pennsylvania,1
19456,Pennsylvania,1
19457,Pennsylvania,1
19460,Pennsylvania,1
19462,Pennsylvania,1
19464,Pennsylvania,1
19465,Pennsylvania,1
19468,Pennsylvania,1
19470,Pennsylvania,1
19472,Pennsylvania,1
19473,Pennsylvania,1
19474,Pennsylvania,1
19475,Pennsylvania,1
19477,Pennsylvania,1
19478,Pennsylvania,1
19480,Pennsylvania,1
19481,Pennsylvania,1
19482,Pennsylvania,1
19484,Pennsylvania,1
19486,Pennsylvania,1
1949,Massachusetts,1
19490,Pennsylvania,1
19492,Pennsylvania,1
19493,Pennsylvania,1
19494,Pennsylvania,1
19495,Pennsylvania,1
19496,Pennsylvania,1
1950,Massachusetts,1
19501,Pennsylvania,1
19503,Pennsylvania,1
19504,Pennsylvania,1
19505,Pennsylvania,1
19506,Pennsylvania,1
19507,Pennsylvania,1
19508,Pennsylvania,1
1951,Massachusetts,1
19510,Pennsylvania,1
19511,Pennsylvania,1
19512,Pennsylvania,1
19516,Pennsylvania,1
19518,Pennsylvania,1
19519,Pennsylvania,1
1952,Massachusetts,1
19520,Pennsylvania,1
19522,Pennsylvania,1
19523,Pennsylvania,1
19525,Pennsylvania,1
19526,Pennsylvania,1
19529,Pennsylvania,1
19530,Pennsylvania,1
19533,Pennsylvania,1
19534,Pennsylvania,1
19535,Pennsylvania,1
19536,Pennsylvania,1
19538,Pennsylvania,1
19539,Pennsylvania,1
19540,Pennsylvania,1
19541,Pennsylvania,1
19543,Pennsylvania,1
19544,Pennsylvania,1
19545,Pennsylvania,1
19547,Pennsylvania,1
19548,Pennsylvania,1
19549,Pennsylvania,1
19550,Pennsylvania,1
19551,Pennsylvania,1
19554,Pennsylvania,1
19555,Pennsylvania,1
19559,Pennsylvania,1
19560,Pennsylvania,1
19562,Pennsylvania,1
19564,Pennsylvania,1
19565,Pennsylvania,1
19567,Pennsylvania,1
1960,Massachusetts,1
19601,Pennsylvania,1
19602,Pennsylvania,1
19603,Pennsylvania,1
19604,Pennsylvania,1
19605,Pennsylvania,1
19606,Pennsylvania,1
19607,Pennsylvania,1
19608,Pennsylvania,1
19609,Pennsylvania,1
1961,Massachusetts,1
19610,Pennsylvania,1
19611,Pennsylvania,1
19612,Pennsylvania,1
1965,Massachusetts,1
1966,Massachusetts,1
1969,Massachusetts,1
1970,Massachusetts,1
19701,Delaware,1
19702,Delaware,1
19703,Delaware,1
19706,Delaware,1
19707,Delaware,1
19708,Delaware,1
19709,Delaware,1
1971,Massachusetts,1
19710,Delaware,1
19711,Delaware,1
19712,Delaware,1
19713,Delaware,1
19714,Delaware,1
19715,Delaware,1
19716,Delaware,1
19717,Delaware,1
19718,Delaware,1
19720,Delaware,1
19721,Delaware,1
19725,Delaware,1
19726,Delaware,1
19730,Delaware,1
19731,Delaware,1
19732,Delaware,1
19733,Delaware,1
19734,Delaware,1
19735,Delaware,1
19736,Delaware,1
19801,Delaware,1
19802,Delaware,1
19803,Delaware,1
19804,Delaware,1
19805,Delaware,1
19806,Delaware,1
19807,Delaware,1
19808,Delaware,1
19809,Delaware,1
19810,Delaware,1
1982,Massachusetts,1
1983,Massachusetts,1
1984,Massachusetts,1
1985,Massachusetts,1
19850,Delaware,1
19880,Delaware,1
19884,Delaware,1
19885,Delaware,1
19886,Delaware,1
19890,Delaware,1
19891,Delaware,1
19892,Delaware,1
19893,Delaware,1
19894,Delaware,1
19895,Delaware,1
19896,Delaware,1
19897,Delaware,1
19898,Delaware,1
19899,Delaware,1
19901,Delaware,1
19902,Delaware,1
19903,Delaware,1
19904,Delaware,1
19905,Delaware,1
19906,Delaware,1
19930,Delaware,1
19931,Delaware,1
19933,Delaware,1
19934,Delaware,1
19936,Delaware,1
19938,Delaware,1
19939,Delaware,1
19940,Delaware,1
19941,Delaware,1
19943,Delaware,1
19944,Delaware,1
19945,Delaware,1
19946,Delaware,1
19947,Delaware,1
19950,Delaware,1
19951,Delaware,1
19952,Delaware,1
19953,Delaware,1
19954,Delaware,1
19955,Delaware,1
19956,Delaware,1
19958,Delaware,1
19960,Delaware,1
19961,Delaware,1
19962,Delaware,1
19963,Delaware,1
19964,Delaware,1
19966,Delaware,1
19967,Delaware,1
19968,Delaware,1
19969,Delaware,1
19970,Delaware,1
19971,Delaware,1
19973,Delaware,1
19975,Delaware,1
19977,Delaware,1
19979,Delaware,1
19980,Delaware,1
20001,District of Columbia,1
20002,District of Columbia,1
20003,District of Columbia,1
20004,District of Columbia,1
20005,District of Columbia,1
20006,District of Columbia,1
20007,District of Columbia,1
20008,District of Columbia,1
20009,District of Columbia,1
20010,District of Columbia,1
20011,District of Columbia,1
20012,District of Columbia,1
20013,District of Columbia,1
20015,District of Columbia,1
20016,District of Columbia,1
20017,District of Columbia,1
20018,District of Columbia,1
20019,District of Columbia,1
20020,District of Columbia,1
20022,District of Columbia,1
20024,District of Columbia,1
20027,District of Columbia,1
20029,District of Columbia,1
20030,District of Columbia,1
20032,District of Columbia,1
20033,District of Columbia,1
20035,District of Columbia,1
20036,District of Columbia,1
20037,District of Columbia,1
20038,District of Columbia,1
20039,District of Columbia,1
20040,District of Columbia,1
20041,Virginia,1
20042,District of Columbia,1
20043,District of Columbia,1
20044,District of Columbia,1
20047,District of Columbia,1
20049,District of Columbia,1
20050,District of Columbia,1
20052,District of Columbia,1
20055,District of Columbia,1
20056,District of Columbia,1
20057,District of Columbia,1
20058,Maryland,1
20059,District of Columbia,1
20060,District of Columbia,1
20061,District of Columbia,1
20062,District of Columbia,1
20063,District of Columbia,1
20064,District of Columbia,1
20065,District of Columbia,1
20066,District of Columbia,1
20067,District of Columbia,1
20068,District of Columbia,1
20069,Virginia,1
20070,Virginia,1
20071,District of Columbia,1
20073,District of Columbia,1
20074,District of Columbia,1
20075,District of Columbia,1
20076,District of Columbia,1
20077,District of Columbia,1
20078,District of Columbia,1
20080,District of Columbia,1
20081,District of Columbia,1
20082,District of Columbia,1
20090,District of Columbia,1
20091,District of Columbia,1
20101,Virginia,1
20102,Virginia,1
20103,Virginia,1
20104,Virginia,1
20105,Virginia,1
20106,Virginia,1
20108,Virginia,1
20109,Virginia,1
20110,Virginia,1
20111,Virginia,1
20112,Virginia,1
20113,Virginia,1
20115,Virginia,1
20116,Virginia,1
20117,Virginia,1
20118,Virginia,1
20119,Virginia,1
20120,Virginia,1
20121,Virginia,1
20122,Virginia,1
20124,Virginia,1
20128,Virginia,1
20129,Virginia,1
20130,Virginia,1
20131,Virginia,1
20132,Virginia,1
20134,Virginia,1
20135,Virginia,1
20136,Virginia,1
20137,Virginia,1
20138,Virginia,1
20139,Virginia,1
20140,Virginia,1
20141,Virginia,1
20142,Virginia,1
20143,Virginia,1
20144,Virginia,1
20146,Virginia,1
20147,Virginia,1
20148,Virginia,1
20149,Virginia,1
20151,Virginia,1
20152,Virginia,1
20153,Virginia,1
20155,Virginia,1
20156,Virginia,1
20158,Virginia,1
20159,Virginia,1
20160,Virginia,1
20163,Virginia,1
20164,Virginia,1
20165,Virginia,1
20166,Virginia,1
20167,Virginia,1
20168,Virginia,1
20169,Virginia,1
20170,Virginia,1
20171,Virginia,1
20172,Virginia,1
20175,Virginia,1
20176,Virginia,1
20177,Virginia,1
20178,Virginia,1
2018,Massachusetts,1
20180,Virginia,1
20181,Virginia,1
20182,Virginia,1
20184,Virginia,1
20185,Virginia,1
20186,Virginia,1
20187,Virginia,1
20188,Virginia,1
20189,Virginia,1
2019,Massachusetts,1
20190,Virginia,1
20191,Virginia,1
20192,Virginia,1
20194,Virginia,1
20195,Virginia,1
20196,Virginia,1
20197,Virginia,1
20198,Virginia,1
2020,Massachusetts,1
20201,District of Columbia,1
20203,District of Columbia,1
20206,Virginia,1
20207,Maryland,1
20208,District of Columbia,1
2021,Massachusetts,1
20210,District of Columbia,1
20211,District of Columbia,1
20212,District of Columbia,1
20213,District of Columbia,1
20214,District of Columbia,1
20215,District of Columbia,1
20216,District of Columbia,1
20217,District of Columbia,1
20218,District of Columbia,1
20219,District of Columbia,1
20220,District of Columbia,1
20221,District of Columbia,1
20222,District of Columbia,1
20223,District of Columbia,1
20224,District of Columbia,1
20226,District of Columbia,1
20227,District of Columbia,1
20229,District of Columbia,1
20232,District of Columbia,1
