puma_id,puma_name,zipcode
100400,DeKalb & Jackson Counties,35975
100400,DeKalb & Jackson Counties,35978
100400,DeKalb & Jackson Counties,35979
100400,DeKalb & Jackson Counties,35981
100400,DeKalb & Jackson Counties,35984
100400,DeKalb & Jackson Counties,35986
100400,DeKalb & Jackson Counties,35988
100400,DeKalb & Jackson Counties,35989
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35016
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35175
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35747
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35748
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35755
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35760
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35763
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35950
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35951
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35957
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35964
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35976
100500,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),35980
100600,Morgan & Lawrence Counties--Decatur City,35601
100600,Morgan & Lawrence Counties--Decatur City,35602
100600,Morgan & Lawrence Counties--Decatur City,35603
100600,Morgan & Lawrence Counties--Decatur City,35609
100600,Morgan & Lawrence Counties--Decatur City,35618
100600,Morgan & Lawrence Counties--Decatur City,35619
100600,Morgan & Lawrence Counties--Decatur City,35621
100600,Morgan & Lawrence Counties--Decatur City,35622
100600,Morgan & Lawrence Counties--Decatur City,35640
100600,Morgan & Lawrence Counties--Decatur City,35643
100600,Morgan & Lawrence Counties--Decatur City,35650
100600,Morgan & Lawrence Counties--Decatur City,35651
100600,Morgan & Lawrence Counties--Decatur City,35670
100600,Morgan & Lawrence Counties--Decatur City,35672
100600,Morgan & Lawrence Counties--Decatur City,35673
100600,Morgan & Lawrence Counties--Decatur City,35699
100600,Morgan & Lawrence Counties--Decatur City,35754
100600,Morgan & Lawrence Counties--Decatur City,35775
100700,Cullman & Winston Counties,35019
100700,Cullman & Winston Counties,35033
100700,Cullman & Winston Counties,35053
100700,Cullman & Winston Counties,35055
100700,Cullman & Winston Counties,35056
100700,Cullman & Winston Counties,35057
100700,Cullman & Winston Counties,35058
100700,Cullman & Winston Counties,35070
100700,Cullman & Winston Counties,35077
100700,Cullman & Winston Counties,35083
100700,Cullman & Winston Counties,35087
100700,Cullman & Winston Counties,35098
100700,Cullman & Winston Counties,35179
100700,Cullman & Winston Counties,35540
100700,Cullman & Winston Counties,35541
100700,Cullman & Winston Counties,35551
100700,Cullman & Winston Counties,35553
100700,Cullman & Winston Counties,35565
100700,Cullman & Winston Counties,35572
100700,Cullman & Winston Counties,35575
100700,Cullman & Winston Counties,35577
100800,St. Clair & Blount Counties,35004
100800,St. Clair & Blount Counties,35013
100800,St. Clair & Blount Counties,35031
100800,St. Clair & Blount Counties,35049
100800,St. Clair & Blount Counties,35052
100800,St. Clair & Blount Counties,35054
100800,St. Clair & Blount Counties,35079
100800,St. Clair & Blount Counties,35097
100800,St. Clair & Blount Counties,35112
100800,St. Clair & Blount Counties,35120
100800,St. Clair & Blount Counties,35121
100800,St. Clair & Blount Counties,35125
100800,St. Clair & Blount Counties,35128
100800,St. Clair & Blount Counties,35131
100800,St. Clair & Blount Counties,35133
100800,St. Clair & Blount Counties,35135
100800,St. Clair & Blount Counties,35146
100800,St. Clair & Blount Counties,35172
100800,St. Clair & Blount Counties,35182
100800,St. Clair & Blount Counties,35953
100800,St. Clair & Blount Counties,35987
100900,Etowah County,35901
100900,Etowah County,35902
100900,Etowah County,35903
100900,Etowah County,35904
100900,Etowah County,35905
100900,Etowah County,35906
100900,Etowah County,35907
100900,Etowah County,35952
100900,Etowah County,35954
100900,Etowah County,35956
100900,Etowah County,35972
100900,Etowah County,35990
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35014
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35032
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35044
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35082
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35096
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35149
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35150
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35151
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35160
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35161
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35959
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35960
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35973
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",35983
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36251
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36255
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36258
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36261
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36262
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36263
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36264
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36266
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36267
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36268
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36269
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36273
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36274
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36275
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36276
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36278
101000,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",36280
101100,Calhoun County,36201
101100,Calhoun County,36202
101100,Calhoun County,36203
101100,Calhoun County,36204
101100,Calhoun County,36205
101100,Calhoun County,36206
101100,Calhoun County,36207
101100,Calhoun County,36250
101100,Calhoun County,36253
101100,Calhoun County,36254
101100,Calhoun County,36257
101100,Calhoun County,36260
101100,Calhoun County,36265
101100,Calhoun County,36271
101100,Calhoun County,36272
101100,Calhoun County,36277
101100,Calhoun County,36279
101200,Shelby County,35007
101200,Shelby County,35040
101200,Shelby County,35043
101200,Shelby County,35051
101200,Shelby County,35078
101200,Shelby County,35080
101200,Shelby County,35114
101200,Shelby County,35115
101200,Shelby County,35124
101200,Shelby County,35137
101200,Shelby County,35143
101200,Shelby County,35144
101200,Shelby County,35147
101200,Shelby County,35176
101200,Shelby County,35178
101200,Shelby County,35185
101200,Shelby County,35186
101200,Shelby County,35187
101200,Shelby County,35236
101200,Shelby County,35238
101200,Shelby County,35242
101200,Shelby County,35244
101301,Birmingham City (West),35064
101301,Birmingham City (West),35204
101301,Birmingham City (West),35208
101301,Birmingham City (West),35211
101301,Birmingham City (West),35218
101301,Birmingham City (West),35221
101301,Birmingham City (West),35228
101301,Birmingham City (West),35254
101302,Birmingham City (East),35201
101302,Birmingham City (East),35202
101302,Birmingham City (East),35203
101302,Birmingham City (East),35205
101302,Birmingham City (East),35206
101302,Birmingham City (East),35207
101302,Birmingham City (East),35212
101302,Birmingham City (East),35217
101302,Birmingham City (East),35222
101302,Birmingham City (East),35232
101302,Birmingham City (East),35233
101302,Birmingham City (East),35234
101302,Birmingham City (East),35237
101302,Birmingham City (East),35246
101302,Birmingham City (East),35249
101302,Birmingham City (East),35255
101302,Birmingham City (East),35261
101302,Birmingham City (East),35270
101302,Birmingham City (East),35282
101302,Birmingham City (East),35283
101302,Birmingham City (East),35285
101302,Birmingham City (East),35287
101302,Birmingham City (East),35288
101302,Birmingham City (East),35290
101302,Birmingham City (East),35291
101302,Birmingham City (East),35292
101302,Birmingham City (East),35294
101302,Birmingham City (East),35295
101302,Birmingham City (East),35298
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35015
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35094
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35209
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35210
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35213
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35216
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35219
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35223
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35226
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35229
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35243
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35253
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35259
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35260
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35266
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35293
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35296
101303,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",35297
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35005
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35036
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35048
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35060
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35062
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35068
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35071
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35073
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35091
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35116
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35117
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35119
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35123
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35126
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35139
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35173
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35180
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35181
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35214
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35215
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35220
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35231
101304,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",35235
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35006
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35020
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35021
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35022
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35023
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35061
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35118
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35127
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35142
101305,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",35224
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35038
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35063
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35130
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35148
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35501
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35502
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35503
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35504
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35542
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35544
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35545
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35546
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35548
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35549
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35550
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35552
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35554
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35555
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35559
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35560
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35563
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35570
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35573
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35574
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35576
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35578
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35579
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35580
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35584
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35586
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35587
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35592
101400,"Walker, Marion (South & West), Fayette & Lamar Counties",35594
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35111
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35440
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35442
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35444
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35446
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35447
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35449
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35452
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35453
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35456
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35457
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35458
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35461
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35463
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35466
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35468
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35471
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35473
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35475
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35478
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35480
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35481
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35482
101500,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),35490
101600,Tuscaloosa & Northport (Southeast) Cities,35401
101600,Tuscaloosa & Northport (Southeast) Cities,35402
101600,Tuscaloosa & Northport (Southeast) Cities,35403
101600,Tuscaloosa & Northport (Southeast) Cities,35404
101600,Tuscaloosa & Northport (Southeast) Cities,35405
101600,Tuscaloosa & Northport (Southeast) Cities,35406
101600,Tuscaloosa & Northport (Southeast) Cities,35407
101600,Tuscaloosa & Northport (Southeast) Cities,35476
101600,Tuscaloosa & Northport (Southeast) Cities,35486
101600,Tuscaloosa & Northport (Southeast) Cities,35487
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35034
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35035
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35042
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35074
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35184
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35188
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35441
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35443
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35448
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35459
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35460
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35462
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35464
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35469
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35470
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35474
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35477
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",35491
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36701
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36702
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36703
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36732
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36736
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36738
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36740
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36742
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36744
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36745
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36748
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36754
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36756
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36758
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36759
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36761
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36763
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36764
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36765
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36767
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36773
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36775
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36776
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36782
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36783
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36786
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36792
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36793
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36901
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36907
101700,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",36925
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35010
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35011
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35045
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35046
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35072
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35085
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35089
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35136
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35171
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",35183
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",36026
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",36091
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",36256
101800,"Chilton, Tallapoosa, Chambers & Coosa Counties",36750
